date,store,storeType,weeklySales,storeSize,temperature,regionalFuelPrice,markDown,cpi,unemployment,isHoliday
4/20/12,21,B,734858.91,140167,66.97,3.877,10803.81,221.2021074,6.891,FALSE
4/20/12,22,B,1000342.87,119557,58.81,4.046,17685.9,141.9015262,7.671,FALSE
4/20/12,23,B,1287899.41,114533,56.55,4.046,14396.87,137.9230667,4.125,FALSE
4/20/12,24,A,1208654.4,203819,61.05,4.17,20654.82,137.9230667,8.983,FALSE
4/20/12,25,B,661566.48,128107,57.1,4.027,10719.54,214.3675045,7.139,FALSE
4/20/12,26,A,923600.02,152513,50.81,4.046,7501.83,137.9230667,7.489,FALSE
4/20/12,27,A,1639999.47,204184,62.62,4.17,19967.09,141.9015262,8.253,FALSE
4/20/12,28,A,1180797.2,206302,66.73,4.222,14588.7,131.1173333,11.627,FALSE
4/20/12,29,B,525200.59,93638,58.81,4.046,5821.48,137.9230667,9.14,FALSE
4/20/12,30,C,462909.41,42988,66.97,3.877,1135.89,221.2021074,6.891,FALSE
4/20/12,31,A,1407036.59,203750,66.97,3.877,17057.02,221.2021074,6.891,FALSE
4/20/12,32,A,1121405.91,203007,49.15,3.936,14332.4,197.7227385,8.09,FALSE
4/20/12,33,A,261837.2,39690,72.94,4.111,1003.58,131.1173333,7.396,FALSE
4/20/12,34,A,977628.78,158114,55.34,3.864,6821.01,131.1173333,9.575,FALSE
4/20/12,35,B,794660.24,103681,62.62,4.027,9203.72,141.9015262,8.876,FALSE
4/20/12,36,A,323915.32,39910,70.87,3.918,2200.95,220.2483937,6.989,FALSE
4/20/12,37,C,523483.19,39910,70.87,3.877,3365.75,220.2483937,6.989,FALSE
4/20/12,38,C,401615.8,39690,66.73,4.222,2715.42,131.1173333,11.627,FALSE
4/20/12,39,A,1433391.04,184109,70.04,3.877,10974.66,220.2483937,6.989,FALSE
4/20/12,40,A,896979.93,155083,55.3,4.046,8156.75,137.9230667,4.125,FALSE
4/20/12,41,A,1220815.33,196321,43.57,3.936,7406.21,197.7227385,6.547,FALSE
4/20/12,42,C,552529.23,39690,67.75,4.111,910.59,131.1173333,7.382,FALSE
4/20/12,43,C,638144.98,41062,67.28,3.877,2980.48,213.0130524,9.575,FALSE
4/20/12,44,C,323233.8,39910,50.24,3.845,469.67,131.1173333,5.621,FALSE
4/20/12,45,B,776661.74,118221,63.13,4.027,15422.75,190.8138013,8.567,FALSE
4/27/12,1,A,1468928.37,151315,67.23,3.814,10056.13,221.6179368,7.143,FALSE
4/27/12,2,A,1764133.09,202307,67.2,3.814,5932.61,221.255812,6.891,FALSE
4/27/12,3,B,394616.11,37392,73.39,3.814,1570.12,225.1243526,6.664,FALSE
4/27/12,4,A,2064065.66,205863,76.47,3.81,8178.93,131.1266667,4.308,FALSE
4/27/12,5,B,324839.74,34875,68.96,3.814,3764.51,222.2053519,5.801,FALSE
4/27/12,6,A,1456221.1,202505,71.5,3.814,5147.74,223.2254871,5.964,FALSE
4/27/12,7,B,467827.75,70713,51.49,3.927,2125.13,197.664546,8.09,FALSE
4/27/12,8,A,879448.25,155078,70.34,3.814,8761.99,225.1734114,5.679,FALSE
4/27/12,9,B,550414.99,125833,73.07,3.814,7597.57,225.3672537,5.539,FALSE
4/27/12,10,B,1712987.56,126512,80.11,4.088,6479.72,131.1266667,7.382,FALSE
4/27/12,11,A,1236238.29,207499,73.4,3.814,7653.98,225.1243526,6.664,FALSE
4/27/12,12,B,1004252.38,112238,77.99,4.193,4653.06,131.1266667,11.627,FALSE
4/27/12,13,A,1970121.65,219622,64.8,3.842,8078.88,131.1266667,5.965,FALSE
4/27/12,14,A,1784029.95,200898,53.2,4.004,7865.79,190.8680064,8.567,FALSE
4/27/12,15,B,527402.62,123737,41.57,4.163,3337.37,137.9781333,8.15,FALSE
4/27/12,16,B,398445.15,57197,59.69,3.927,5990.79,197.664546,6.169,FALSE
4/27/12,17,B,925916.65,93188,59.11,3.842,4054.81,131.1266667,6.235,FALSE
4/27/12,18,B,961186.23,120653,50.43,4.023,3748.61,137.9781333,8.304,FALSE
4/27/12,19,A,1285897.24,203819,42.45,4.163,6549.35,137.9781333,8.15,FALSE
4/27/12,20,A,1886503.93,203742,47.64,4.004,5722.76,214.4223063,7.139,FALSE
4/27/12,21,B,674829.58,140167,69.21,3.814,4573.12,221.255812,6.891,FALSE
4/27/12,22,B,922539.94,119557,51.42,4.023,4967.82,141.9596595,7.671,FALSE
4/27/12,23,B,1277758.76,114533,44.62,4.023,6109.93,137.9781333,4.125,FALSE
4/27/12,24,A,1194334.65,203819,49.26,4.163,29960.41,137.9781333,8.983,FALSE
4/27/12,25,B,655157.32,128107,44.2,4.004,6220.44,214.4223063,7.139,FALSE
4/27/12,26,A,911969,152513,43.6,4.023,4177.47,137.9781333,7.489,FALSE
4/27/12,27,A,1565498.84,204184,52.33,4.163,9602.69,141.9596595,8.253,FALSE
4/27/12,28,A,1170456.16,206302,77.99,4.193,6846.03,131.1266667,11.627,FALSE
4/27/12,29,B,497250.22,93638,51.42,4.023,2711.75,137.9781333,9.14,FALSE
4/27/12,30,C,433744.83,42988,69.21,3.814,1175.42,221.255812,6.891,FALSE
4/27/12,31,A,1311352.25,203750,69.21,3.814,12722.01,221.255812,6.891,FALSE
4/27/12,32,A,1126962.44,203007,61.76,3.927,6864.35,197.664546,8.09,FALSE
4/27/12,33,A,249798.75,39690,83.07,4.088,1024.38,131.1266667,7.396,FALSE
4/27/12,34,A,940299.87,158114,66.49,3.81,8821.56,131.1266667,9.575,FALSE
4/27/12,35,B,721212.45,103681,52.33,4.004,10340.3,141.9596595,8.876,FALSE
4/27/12,36,A,308389.82,39910,70.06,3.888,6910.25,220.3014485,6.989,FALSE
4/27/12,37,C,528807.45,39910,70.06,3.814,1127.95,220.3014485,6.989,FALSE
4/27/12,38,C,419964.77,39690,77.99,4.193,1686.85,131.1266667,11.627,FALSE
4/27/12,39,A,1456997.2,184109,69.11,3.814,14649.54,220.3014485,6.989,FALSE
4/27/12,40,A,875372.91,155083,47.51,4.023,5657.18,137.9781333,4.125,FALSE
4/27/12,41,A,1248950.65,196321,57.66,3.927,6304.85,197.664546,6.547,FALSE
4/27/12,42,C,526625.49,39690,80.11,4.088,1210.29,131.1266667,7.382,FALSE
4/27/12,43,C,593138.59,41062,78.27,3.814,972.8,213.062819,9.575,FALSE
4/27/12,44,C,330338.36,39910,64.8,3.842,3331.74,131.1266667,5.621,FALSE
4/27/12,45,B,711571.88,118221,53.2,4.004,5480.27,190.8680064,8.567,FALSE
5/4/12,1,A,1684519.99,151315,75.55,3.749,29598.41,221.6718,7.143,FALSE
5/4/12,2,A,1923957.09,202307,76.73,3.749,36184.5,221.3095166,6.891,FALSE
5/4/12,3,B,439913.57,37392,79.51,3.749,5053.39,225.1797511,6.664,FALSE
5/4/12,4,A,2196968.33,205863,80.14,3.747,25367.42,131.136,4.308,FALSE
5/4/12,5,B,360932.69,34875,77.1,3.749,10477.71,222.2594722,5.801,FALSE
5/4/12,6,A,1543461.12,202505,77.66,3.749,22256.34,223.2800541,5.964,FALSE
5/4/12,7,B,465198.89,70713,45.38,3.903,9199.83,197.6063534,8.09,FALSE
5/4/12,8,A,937232.09,155078,73.96,3.749,18603.8,225.2288314,5.679,FALSE
5/4/12,9,B,586289.08,125833,78.98,3.749,7602.38,225.4227585,5.539,FALSE
5/4/12,10,B,1821364.42,126512,77.02,4.058,25891.93,131.136,7.382,FALSE
5/4/12,11,A,1370251.22,207499,79.07,3.749,31544.99,225.1797511,6.664,FALSE
5/4/12,12,B,1073433.69,112238,76.03,4.171,15543.08,131.136,11.627,FALSE
5/4/12,13,A,1995994.51,219622,54.41,3.831,28509.74,131.136,5.965,FALSE
5/4/12,14,A,1949354.29,200898,55.21,3.951,29451.66,190.9222115,8.567,FALSE
5/4/12,15,B,577868.38,123737,51.04,4.124,13078.82,138.0332,8.15,FALSE
5/4/12,16,B,426959.62,57197,51.34,3.903,6417.52,197.6063534,6.169,FALSE
5/4/12,17,B,930121.14,93188,48.86,3.831,14891.39,131.136,6.235,FALSE
5/4/12,18,B,1050027.89,120653,49.66,3.991,21430.37,138.0332,8.304,FALSE
5/4/12,19,A,1405007.44,203819,50.76,4.124,31561.7,138.0332,8.15,FALSE
5/4/12,20,A,2163510.89,203742,62.74,3.951,39159.1,214.4771081,7.139,FALSE
5/4/12,21,B,697645.32,140167,77.53,3.749,22328.1,221.3095166,6.891,FALSE
5/4/12,22,B,1005083.31,119557,50.75,3.991,30013,142.0177929,7.671,FALSE
5/4/12,23,B,1317379.68,114533,45.88,3.991,17783.06,138.0332,4.125,FALSE
5/4/12,24,A,1306551.71,203819,52.14,4.124,30330.76,138.0332,8.983,FALSE
5/4/12,25,B,696421.72,128107,58.76,3.951,11623.46,214.4771081,7.139,FALSE
5/4/12,26,A,946573.29,152513,40.29,3.991,16500.35,138.0332,7.489,FALSE
5/4/12,27,A,1669388.45,204184,53.68,4.124,30709.47,142.0177929,8.253,FALSE
5/4/12,28,A,1450628.85,206302,76.03,4.171,27357.52,131.136,11.627,FALSE
5/4/12,29,B,504963.84,93638,50.75,3.991,8549.04,138.0332,9.14,FALSE
5/4/12,30,C,454477.54,42988,77.53,3.749,3173.42,221.3095166,6.891,FALSE
5/4/12,31,A,1391257.28,203750,77.53,3.749,23396.71,221.3095166,6.891,FALSE
5/4/12,32,A,1187384.53,203007,58.29,3.903,18560.94,197.6063534,8.09,FALSE
5/4/12,33,A,270497.51,39690,82.43,4.058,778.94,131.136,7.396,FALSE
5/4/12,34,A,991104.4,158114,65.04,3.747,12409.24,131.136,9.575,FALSE
5/4/12,35,B,772036.6,103681,53.68,3.951,24625.79,142.0177929,8.876,FALSE
5/4/12,36,A,312467.52,39910,77.17,3.835,1831.67,220.3545033,6.989,FALSE
5/4/12,37,C,535311.64,39910,77.17,3.749,962.81,220.3545033,6.989,FALSE
5/4/12,38,C,491755.69,39690,76.03,4.171,2444.36,131.136,11.627,FALSE
5/4/12,39,A,1512227.34,184109,77.15,3.749,32329.1,220.3545033,6.989,FALSE
5/4/12,40,A,993311.59,155083,44.47,3.991,18257.27,138.0332,4.125,FALSE
5/4/12,41,A,1359770.73,196321,52.86,3.903,19397.26,197.6063534,6.547,FALSE
5/4/12,42,C,609274.89,39690,77.02,4.058,1117.13,131.136,7.382,FALSE
5/4/12,43,C,637964.2,41062,77.47,3.749,1323.63,213.1125857,9.575,FALSE
5/4/12,44,C,326053.28,39910,54.41,3.831,1051.27,131.136,5.621,FALSE
5/4/12,45,B,782300.68,118221,55.21,3.951,19958.31,190.9222115,8.567,FALSE
5/11/12,1,A,1611096.05,151315,73.77,3.688,13932.94,221.7256632,7.143,FALSE
5/11/12,2,A,1917520.99,202307,73.87,3.688,25402.15,221.3632212,6.891,FALSE
5/11/12,3,B,431985.36,37392,75.19,3.688,5227.43,225.2351496,6.664,FALSE
5/11/12,4,A,2127661.17,205863,67.64,3.685,29510.05,131.1453333,4.308,FALSE
5/11/12,5,B,333870.52,34875,73.45,3.688,7160.56,222.3135926,5.801,FALSE
5/11/12,6,A,1517075.67,202505,72.66,3.688,23805.5,223.3346212,5.964,FALSE
5/11/12,7,B,460397.41,70713,48.54,3.87,26846.77,197.5481609,8.09,FALSE
5/11/12,8,A,920128.89,155078,64.96,3.688,14827.71,225.2842514,5.679,FALSE
5/11/12,9,B,592572.3,125833,70.94,3.688,6163.43,225.4782634,5.539,FALSE
5/11/12,10,B,1792345.3,126512,76.03,4.186,18426.3,131.1453333,7.382,FALSE
5/11/12,11,A,1300147.07,207499,75.13,3.688,23985.87,225.2351496,6.664,FALSE
5/11/12,12,B,1041995.22,112238,77.27,4.186,16542.06,131.1453333,11.627,FALSE
5/11/12,13,A,2080764.17,219622,56.47,3.809,24947.35,131.1453333,5.965,FALSE
5/11/12,14,A,1987531.05,200898,61.24,3.889,22978.55,190.9764167,8.567,FALSE
5/11/12,15,B,579539.95,123737,54.23,4.055,14999.26,138.0882667,8.15,FALSE
5/11/12,16,B,479855,57197,53.57,3.87,6057.15,197.5481609,6.169,FALSE
5/11/12,17,B,944100.3,93188,49.96,3.809,8575.5,131.1453333,6.235,FALSE
5/11/12,18,B,1060433.1,120653,57.44,3.947,17129.58,138.0882667,8.304,FALSE
5/11/12,19,A,1442873.22,203819,55.33,4.055,15900.55,138.0882667,8.15,FALSE
5/11/12,20,A,2168097.11,203742,63.19,3.889,23750.05,214.5319099,7.139,FALSE
5/11/12,21,B,649945.54,140167,74.14,3.688,14785.52,221.3632212,6.891,FALSE
5/11/12,22,B,997868.63,119557,56.72,3.947,23247.07,142.0759262,7.671,FALSE
5/11/12,23,B,1321914.34,114533,52.9,3.947,12555.71,138.0882667,4.125,FALSE
5/11/12,24,A,1355391.79,203819,58.7,4.055,9493.11,138.0882667,8.983,FALSE
5/11/12,25,B,739866.16,128107,59.21,3.889,22872.02,214.5319099,7.139,FALSE
5/11/12,26,A,1062548.73,152513,47.11,3.947,12410.41,138.0882667,7.489,FALSE
5/11/12,27,A,1674306.31,204184,58.97,4.055,16211.09,142.0759262,8.253,FALSE
5/11/12,28,A,1264575.18,206302,77.27,4.186,25071.39,131.1453333,11.627,FALSE
5/11/12,29,B,529707.87,93638,56.72,3.947,9949.47,138.0882667,9.14,FALSE
5/11/12,30,C,436070.45,42988,74.14,3.688,2191.4,221.3632212,6.891,FALSE
5/11/12,31,A,1392938.06,203750,74.14,3.688,20562.33,221.3632212,6.891,FALSE
5/11/12,32,A,1187051.07,203007,55.4,3.87,25831.35,197.5481609,8.09,FALSE
5/11/12,33,A,295841.84,39690,81.02,4.186,2760.54,131.1453333,7.396,FALSE
5/11/12,34,A,949625.52,158114,61.92,3.685,14568.9,131.1453333,9.575,FALSE
5/11/12,35,B,802383.63,103681,58.97,3.889,15703.47,142.0759262,8.876,FALSE
5/11/12,36,A,330518.34,39910,76.55,3.764,1293.67,220.4075581,6.989,FALSE
5/11/12,37,C,527983.04,39910,76.55,3.688,1834.79,220.4075581,6.989,FALSE
5/11/12,38,C,429914.6,39690,77.27,4.186,3039.32,131.1453333,11.627,FALSE
5/11/12,39,A,1470792.41,184109,75.52,3.688,16588.62,220.4075581,6.989,FALSE
5/11/12,40,A,967729.35,155083,52.06,3.947,12860.52,138.0882667,4.125,FALSE
5/11/12,41,A,1353285.1,196321,50.22,3.87,15789.53,197.5481609,6.547,FALSE
5/11/12,42,C,643603.69,39690,76.03,4.186,1761.69,131.1453333,7.382,FALSE
5/11/12,43,C,640159.04,41062,67.59,3.688,521.51,213.1623524,9.575,FALSE
5/11/12,44,C,341381.08,39910,56.47,3.809,1595.86,131.1453333,5.621,FALSE
5/11/12,45,B,770487.37,118221,61.24,3.889,16613.05,190.9764167,8.567,FALSE
5/18/12,1,A,1595901.87,151315,70.33,3.63,13382.92,221.742674,7.143,FALSE
5/18/12,2,A,2000940.67,202307,71.27,3.63,17611.6,221.380331,6.891,FALSE
5/18/12,3,B,418112.76,37392,72.38,3.63,4157.32,225.2512024,6.664,FALSE
5/18/12,4,A,2207214.81,205863,68.43,3.62,11443.05,131.0983226,4.308,FALSE
5/18/12,5,B,336189.66,34875,70.45,3.63,5067.75,222.330443,5.801,FALSE
5/18/12,6,A,1513635.64,202505,70.5,3.63,9953.74,223.3511928,5.964,FALSE
5/18/12,7,B,468428.3,70713,49.41,3.837,5656.07,197.5553137,8.09,FALSE
5/18/12,8,A,913922.01,155078,64.16,3.63,12733.6,225.3002908,5.679,FALSE
5/18/12,9,B,571463.93,125833,69.52,3.63,5322.45,225.4942498,5.539,FALSE
5/18/12,10,B,1795152.73,126512,85.19,4.308,13599.17,131.0983226,7.382,FALSE
5/18/12,11,A,1352442.31,207499,72.53,3.63,9221,225.2512024,6.664,FALSE
5/18/12,12,B,1020486.05,112238,84.51,4.11,32484.65,131.0983226,11.627,FALSE
5/18/12,13,A,2131900.55,219622,65.17,3.808,13606.26,131.0983226,5.965,FALSE
5/18/12,14,A,1932233.17,200898,66.3,3.848,13455.47,190.9964479,8.567,FALSE
5/18/12,15,B,600050.98,123737,58.84,4.029,7063.08,138.1065806,8.15,FALSE
5/18/12,16,B,493506.47,57197,56.74,3.837,8508,197.5553137,6.169,FALSE
5/18/12,17,B,968816.33,93188,59.67,3.808,7559.69,131.0983226,6.235,FALSE
5/18/12,18,B,1047444.59,120653,62.31,3.899,12861.15,138.1065806,8.304,FALSE
5/18/12,19,A,1366937.1,203819,58.81,4.029,17931.55,138.1065806,8.15,FALSE
5/18/12,20,A,2039222.26,203742,60.99,3.848,15018.29,214.5485571,7.139,FALSE
5/18/12,21,B,700554.16,140167,72.42,3.63,8286.76,221.380331,6.891,FALSE
5/18/12,22,B,986612.02,119557,61.9,3.899,14609.8,142.0970115,7.671,FALSE
5/18/12,23,B,1332952.47,114533,58.42,3.899,11359.15,138.1065806,4.125,FALSE
5/18/12,24,A,1298809.8,203819,63.1,4.029,12096.52,138.1065806,8.983,FALSE
5/18/12,25,B,717207.19,128107,58.21,3.848,9627.32,214.5485571,7.139,FALSE
5/18/12,26,A,978082.84,152513,52.55,3.899,9867.34,138.1065806,7.489,FALSE
5/18/12,27,A,1707158.82,204184,65.15,4.029,18134.69,142.0970115,8.253,FALSE
5/18/12,28,A,1213310.45,206302,84.51,4.11,11895.25,131.0983226,11.627,FALSE
5/18/12,29,B,543706.04,93638,61.9,3.899,4353.98,138.1065806,9.14,FALSE
5/18/12,30,C,460945.14,42988,72.42,3.63,915.04,221.380331,6.891,FALSE
5/18/12,31,A,1441473.82,203750,72.42,3.63,27240.73,221.380331,6.891,FALSE
